1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	
0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	0.6526000000000001	0.6526000000000001	0.6526000000000001	0.6526000000000001	0.6526000000000001	0.6526000000000001	0.6526000000000001	0.6526000000000001	0.6526000000000001	0.6526000000000001	0.6526000000000001	0.6526000000000001	0.6526000000000001	0.6526000000000001	0.6526000000000001	0.6526000000000001	0.6526000000000001	0.6526000000000001	0.6526000000000001	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	
0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	0.32630000000000003	0.32630000000000003	0.32630000000000003	0.32630000000000003	0.32630000000000003	0.32630000000000003	0.32630000000000003	0.32630000000000003	0.32630000000000003	0.32630000000000003	0.32630000000000003	0.32630000000000003	0.32630000000000003	0.32630000000000003	0.32630000000000003	0.32630000000000003	0.32630000000000003	0.32630000000000003	0.32630000000000003	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	
0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	1.675075	1.675075	1.675075	1.675075	1.675075	1.675075	1.675075	1.675075	1.675075	1.675075	1.675075	1.675075	1.675075	1.675075	1.675075	1.675075	1.675075	0.7960750000000001	0.7960750000000001	0.7960750000000001	0.7960750000000001	0.7960750000000001	0.7960750000000001	0.7960750000000001	0.7960750000000001	0.16315000000000002	0.16315000000000002	0.16315000000000002	0.16315000000000002	0.16315000000000002	0.16315000000000002	0.16315000000000002	0.16315000000000002	0.16315000000000002	0.16315000000000002	0.16315000000000002	0.16315000000000002	0.16315000000000002	0.16315000000000002	0.16315000000000002	0.16315000000000002	0.16315000000000002	0.16315000000000002	0.16315000000000002	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	
0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	1.7165375	1.7165375	1.7165375	1.7165375	1.7165375	1.7165375	1.7165375	1.7165375	1.7165375	1.7165375	1.7165375	1.7165375	1.7165375	1.7165375	1.7165375	1.7165375	1.7165375	0.39803750000000004	0.39803750000000004	0.39803750000000004	0.39803750000000004	0.39803750000000004	0.39803750000000004	0.39803750000000004	0.39803750000000004	0.08157500000000001	0.08157500000000001	0.08157500000000001	0.08157500000000001	0.08157500000000001	0.08157500000000001	0.08157500000000001	0.08157500000000001	0.08157500000000001	0.08157500000000001	0.08157500000000001	0.08157500000000001	0.08157500000000001	0.08157500000000001	0.08157500000000001	0.08157500000000001	0.08157500000000001	0.08157500000000001	0.08157500000000001	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	
0.60513125	0.60513125	0.60513125	0.60513125	0.60513125	0.60513125	0.60513125	0.60513125	0.60513125	0.60513125	0.60513125	0.5654937499999999	1.08663125	1.08663125	1.08663125	1.08663125	1.08663125	1.08663125	1.08663125	1.08663125	1.08663125	1.08663125	1.08663125	1.08663125	1.08663125	1.08663125	1.08663125	1.08663125	0.8496562500000001	0.8496562500000001	0.8496562500000001	0.8496562500000001	0.8496562500000001	0.8496562500000001	0.8496562500000001	0.8496562500000001	0.6386812500000001	0.6386812500000001	0.6386812500000001	0.6386812500000001	0.6386812500000001	0.6386812500000001	0.6386812500000001	0.6386812500000001	0.6386812500000001	0.6386812500000001	0.63029375	0.63029375	0.63029375	0.63029375	0.63029375	0.63029375	0.016775000000000005	0.016775000000000005	0.016775000000000005	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	
0.302565625	0.302565625	0.302565625	0.302565625	0.302565625	0.302565625	0.302565625	0.302565625	0.302565625	0.302565625	0.302565625	1.161746875	1.422315625	1.422315625	1.422315625	1.422315625	1.422315625	1.422315625	1.422315625	1.422315625	1.422315625	1.422315625	1.422315625	1.422315625	1.422315625	1.422315625	1.422315625	1.422315625	0.42482812500000006	0.42482812500000006	0.42482812500000006	0.42482812500000006	0.42482812500000006	0.42482812500000006	0.42482812500000006	0.42482812500000006	0.31934062500000004	0.31934062500000004	0.31934062500000004	0.31934062500000004	0.31934062500000004	0.31934062500000004	0.31934062500000004	0.31934062500000004	0.31934062500000004	0.31934062500000004	0.315146875	0.315146875	0.315146875	0.315146875	0.315146875	0.315146875	0.008387500000000003	0.008387500000000003	0.008387500000000003	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	
0.1512828125	0.1512828125	0.1512828125	0.1512828125	0.1512828125	0.1512828125	0.1512828125	0.1512828125	0.1512828125	0.1512828125	0.1512828125	1.4598734375	1.5901578125	1.5901578125	1.5901578125	1.5901578125	1.5901578125	1.5901578125	1.5901578125	1.5901578125	1.5901578125	1.5901578125	1.5901578125	1.5901578125	1.5901578125	1.5901578125	1.5901578125	1.5901578125	0.21241406250000003	0.21241406250000003	0.21241406250000003	0.21241406250000003	0.21241406250000003	0.21241406250000003	0.21241406250000003	0.21241406250000003	0.15967031250000002	0.15967031250000002	0.15967031250000002	0.15967031250000002	0.15967031250000002	0.15967031250000002	0.15967031250000002	0.15967031250000002	0.15967031250000002	0.15967031250000002	0.1575734375	0.1575734375	0.1575734375	0.1575734375	0.1575734375	0.1575734375	0.004193750000000001	0.004193750000000001	0.004193750000000001	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	
0.07564140625	0.07564140625	0.07564140625	0.07564140625	0.07564140625	0.07564140625	0.07564140625	0.07564140625	0.07564140625	0.07564140625	0.07564140625	1.6089367187499999	1.67407890625	1.67407890625	1.67407890625	1.67407890625	1.67407890625	1.67407890625	1.67407890625	1.67407890625	1.67407890625	1.67407890625	1.67407890625	1.67407890625	1.67407890625	1.67407890625	1.67407890625	1.67407890625	0.10620703125000001	0.10620703125000001	0.10620703125000001	0.10620703125000001	0.10620703125000001	0.10620703125000001	0.10620703125000001	0.10620703125000001	0.07983515625000001	0.07983515625000001	0.07983515625000001	0.07983515625000001	0.07983515625000001	0.07983515625000001	0.07983515625000001	0.07983515625000001	0.07983515625000001	0.07983515625000001	0.07878671875	0.07878671875	0.07878671875	0.07878671875	0.07878671875	0.07878671875	0.0020968750000000006	0.0020968750000000006	0.0020968750000000006	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	
