1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	1.3052000000000001	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	
0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.6526000000000001	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.4965000000000002	1.0939	1.0939	1.0939	1.0939	1.0939	1.0939	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	
0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.32630000000000003	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.5921500000000002	1.39085	1.39085	1.39085	1.39085	1.39085	1.39085	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	
0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.16315000000000002	0.7960750000000001	0.7960750000000001	0.7960750000000001	0.7960750000000001	0.7960750000000001	0.7960750000000001	0.7960750000000001	0.7960750000000001	0.7960750000000001	0.7960750000000001	0.7960750000000001	0.7960750000000001	0.7960750000000001	0.7960750000000001	0.7960750000000001	0.7960750000000001	1.675075	1.675075	1.675075	1.675075	1.675075	1.675075	1.675075	1.675075	1.675075	1.675075	1.675075	1.675075	1.675075	1.675075	1.675075	1.675075	1.675075	1.675075	1.574425	1.574425	1.574425	1.574425	1.574425	1.574425	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	
0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.08157500000000001	0.39803750000000004	0.39803750000000004	0.39803750000000004	0.39803750000000004	0.39803750000000004	0.39803750000000004	0.39803750000000004	0.39803750000000004	0.39803750000000004	0.39803750000000004	0.39803750000000004	0.39803750000000004	0.39803750000000004	0.39803750000000004	0.39803750000000004	0.39803750000000004	1.7165375	1.7165375	1.7165375	1.7165375	1.7165375	1.7165375	1.7165375	1.7165375	1.7165375	1.7165375	1.7165375	1.7165375	1.7165375	1.7165375	1.7165375	1.7165375	1.7165375	1.7165375	1.6662124999999999	1.6662124999999999	1.6662124999999999	1.6662124999999999	1.6662124999999999	1.6662124999999999	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	
0.60513125	0.60513125	0.60513125	0.60513125	0.60513125	0.60513125	0.60513125	0.60513125	0.60513125	0.60513125	0.60513125	1.2125625000000002	0.8496562500000001	0.8496562500000001	0.8496562500000001	0.8496562500000001	0.8496562500000001	0.8496562500000001	0.8496562500000001	0.8496562500000001	0.8496562500000001	0.8496562500000001	0.8496562500000001	0.8496562500000001	0.8496562500000001	0.8496562500000001	0.8496562500000001	0.8496562500000001	1.08663125	1.08663125	1.08663125	1.08663125	1.08663125	1.08663125	1.08663125	1.08663125	1.139375	1.139375	1.139375	1.139375	1.139375	1.139375	1.139375	1.139375	1.139375	1.139375	1.1225999999999998	1.1225999999999998	1.1225999999999998	1.1225999999999998	1.1225999999999998	1.1225999999999998	0.0396375	0.0396375	0.0396375	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	
0.302565625	0.302565625	0.302565625	0.302565625	0.302565625	0.302565625	0.302565625	0.302565625	0.302565625	0.302565625	0.302565625	0.6062812500000001	0.42482812500000006	0.42482812500000006	0.42482812500000006	0.42482812500000006	0.42482812500000006	0.42482812500000006	0.42482812500000006	0.42482812500000006	0.42482812500000006	0.42482812500000006	0.42482812500000006	0.42482812500000006	0.42482812500000006	0.42482812500000006	0.42482812500000006	0.42482812500000006	1.422315625	1.422315625	1.422315625	1.422315625	1.422315625	1.422315625	1.422315625	1.422315625	1.4486875000000001	1.4486875000000001	1.4486875000000001	1.4486875000000001	1.4486875000000001	1.4486875000000001	1.4486875000000001	1.4486875000000001	1.4486875000000001	1.4486875000000001	1.4403	1.4403	1.4403	1.4403	1.4403	1.4403	0.01981875	0.01981875	0.01981875	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	0.015625	
0.1512828125	0.1512828125	0.1512828125	0.1512828125	0.1512828125	0.1512828125	0.1512828125	0.1512828125	0.1512828125	0.1512828125	0.1512828125	0.30314062500000005	0.21241406250000003	0.21241406250000003	0.21241406250000003	0.21241406250000003	0.21241406250000003	0.21241406250000003	0.21241406250000003	0.21241406250000003	0.21241406250000003	0.21241406250000003	0.21241406250000003	0.21241406250000003	0.21241406250000003	0.21241406250000003	0.21241406250000003	0.21241406250000003	1.5901578125	1.5901578125	1.5901578125	1.5901578125	1.5901578125	1.5901578125	1.5901578125	1.5901578125	1.60334375	1.60334375	1.60334375	1.60334375	1.60334375	1.60334375	1.60334375	1.60334375	1.60334375	1.60334375	1.5991499999999998	1.5991499999999998	1.5991499999999998	1.5991499999999998	1.5991499999999998	1.5991499999999998	0.009909375	0.009909375	0.009909375	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	0.0078125	
0.07564140625	0.07564140625	0.07564140625	0.07564140625	0.07564140625	0.07564140625	0.07564140625	0.07564140625	0.07564140625	0.07564140625	0.07564140625	0.15157031250000003	0.10620703125000001	0.10620703125000001	0.10620703125000001	0.10620703125000001	0.10620703125000001	0.10620703125000001	0.10620703125000001	0.10620703125000001	0.10620703125000001	0.10620703125000001	0.10620703125000001	0.10620703125000001	0.10620703125000001	0.10620703125000001	0.10620703125000001	0.10620703125000001	1.67407890625	1.67407890625	1.67407890625	1.67407890625	1.67407890625	1.67407890625	1.67407890625	1.67407890625	1.680671875	1.680671875	1.680671875	1.680671875	1.680671875	1.680671875	1.680671875	1.680671875	1.680671875	1.680671875	1.678575	1.678575	1.678575	1.678575	1.678575	1.678575	0.0049546875	0.0049546875	0.0049546875	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	0.00390625	
